File,Function,LOC,SLOC-P,SLOC-L,MVG,BLOC,C&SLOC,CLOC,CWORD
F:\benchmark\pdftohtml-0.40a\xpdf\JBIG2Stream.cc,"JBIG2Bitmap::combine(JBIG2Bitmap *bitmap, int x, int y, Guint combOp)",184,164,123,41,10,25,10,112,
F:\benchmark\pdftohtml-0.40a\xpdf\JBIG2Stream.cc,"JBIG2SymbolDict::JBIG2SymbolDict(Guint segNumA, Guint sizeA)",5,5,5,0,0,0,0,0,
F:\benchmark\pdftohtml-0.40a\xpdf\JBIG2Stream.cc,JBIG2SymbolDict::~JBIG2SymbolDict(),13,12,9,3,1,0,0,0,
F:\benchmark\pdftohtml-0.40a\xpdf\JBIG2Stream.cc,"JBIG2PatternDict::JBIG2PatternDict(Guint segNumA, Guint sizeA)",3,3,3,0,0,0,0,0,
F:\benchmark\pdftohtml-0.40a\xpdf\JBIG2Stream.cc,JBIG2PatternDict::~JBIG2PatternDict(),7,6,5,1,1,0,0,0,
F:\benchmark\pdftohtml-0.40a\xpdf\JBIG2Stream.cc,"JBIG2CodeTable::JBIG2CodeTable(Guint segNumA, JBIG2HuffmanTable *tableA)",2,2,2,0,0,0,0,0,
F:\benchmark\pdftohtml-0.40a\xpdf\JBIG2Stream.cc,JBIG2CodeTable::~JBIG2CodeTable(),2,2,2,0,0,0,0,0,
F:\benchmark\pdftohtml-0.40a\xpdf\JBIG2Stream.cc,"JBIG2Stream::JBIG2Stream(Stream *strA, Object *globalsStream)",36,33,32,1,3,0,0,0,
F:\benchmark\pdftohtml-0.40a\xpdf\JBIG2Stream.cc,JBIG2Stream::~JBIG2Stream(),30,30,27,3,0,0,0,0,
F:\benchmark\pdftohtml-0.40a\xpdf\JBIG2Stream.cc,JBIG2Stream::reset(),23,21,18,3,2,0,0,0,
F:\benchmark\pdftohtml-0.40a\xpdf\JBIG2Stream.cc,JBIG2Stream::getChar(),5,5,4,3,0,0,0,0,
F:\benchmark\pdftohtml-0.40a\xpdf\JBIG2Stream.cc,JBIG2Stream::lookChar(),5,5,4,3,0,0,0,0,
F:\benchmark\pdftohtml-0.40a\xpdf\JBIG2Stream.cc,"JBIG2Stream::getPSFilter(int psLevel, char *indent)",2,2,2,1,0,0,0,0,
F:\benchmark\pdftohtml-0.40a\xpdf\JBIG2Stream.cc,JBIG2Stream::isBinary(GBool last),2,2,2,1,0,0,0,0,
F:\benchmark\pdftohtml-0.40a\xpdf\JBIG2Stream.cc,JBIG2Stream::readSegments(),161,144,92,41,11,0,6,22,
F:\benchmark\pdftohtml-0.40a\xpdf\JPXStream.cc,JPXStream::JPXStream(Stream *strA),14,13,13,0,1,0,0,0,
F:\benchmark\pdftohtml-0.40a\xpdf\JPXStream.cc,JPXStream::~JPXStream(),74,72,55,17,2,0,0,0,
F:\benchmark\pdftohtml-0.40a\xpdf\JPXStream.cc,JPXStream::reset(),11,10,9,1,0,0,1,10,
F:\benchmark\pdftohtml-0.40a\xpdf\JPXStream.cc,JPXStream::getChar(),19,18,16,3,1,0,0,0,
F:\benchmark\pdftohtml-0.40a\xpdf\JPXStream.cc,JPXStream::lookChar(),16,15,13,3,1,0,0,0,
F:\benchmark\pdftohtml-0.40a\xpdf\Lexer.cc,"Lexer::Lexer(XRef *xref, Stream *str)",9,8,8,0,1,0,0,0,
F:\benchmark\pdftohtml-0.40a\xpdf\Lexer.cc,"Lexer::Lexer(XRef *xref, Object *obj)",16,15,13,2,1,0,0,0,
F:\benchmark\pdftohtml-0.40a\xpdf\Lexer.cc,Lexer::~Lexer(),8,8,6,2,0,0,0,0,
F:\benchmark\pdftohtml-0.40a\xpdf\Lexer.cc,Lexer::getChar(),14,13,11,3,1,0,0,0,
F:\benchmark\pdftohtml-0.40a\xpdf\Lexer.cc,Lexer::lookChar(),5,5,4,3,0,0,0,0,
F:\benchmark\pdftohtml-0.40a\xpdf\Lexer.cc,Lexer::getObj(Object *obj),353,319,234,75,19,0,15,46,
F:\benchmark\pdftohtml-0.40a\xpdf\Lexer.cc,Lexer::skipToNextLine(),15,14,10,4,1,0,0,0,
F:\benchmark\pdftohtml-0.40a\xpdf\Lexer.cc,Lexer::isSpace(int c),2,2,2,1,0,0,0,0,
F:\benchmark\pdftohtml-0.40a\xpdf\Link.cc,LinkAction::parseDest(Object *obj),9,8,7,3,1,0,0,0,
F:\benchmark\pdftohtml-0.40a\xpdf\Link.cc,"LinkAction::parseAction(Object *obj, GString *baseURI)",66,46,43,6,12,0,8,20,
F:\benchmark\pdftohtml-0.40a\xpdf\NameToCharCode.cc,NameToCharCode::NameToCharCode(),9,8,7,1,1,0,0,0,
F:\benchmark\pdftohtml-0.40a\xpdf\NameToCharCode.cc,NameToCharCode::~NameToCharCode(),9,8,6,2,1,0,0,0,
F:\benchmark\pdftohtml-0.40a\xpdf\NameToCharCode.cc,"NameToCharCode::add(char *name, CharCode c)",40,35,26,9,3,0,2,9,
F:\benchmark\pdftohtml-0.40a\xpdf\NameToCharCode.cc,NameToCharCode::lookup(char *name),13,12,9,5,1,0,0,0,
F:\benchmark\pdftohtml-0.40a\xpdf\NameToCharCode.cc,NameToCharCode::hash(char *name),9,8,7,2,1,0,0,0,
F:\benchmark\pdftohtml-0.40a\xpdf\Object.cc,Object::initArray(XRef *xref),4,4,4,1,0,0,0,0,
F:\benchmark\pdftohtml-0.40a\xpdf\Object.cc,Object::initDict(XRef *xref),4,4,4,1,0,0,0,0,
F:\benchmark\pdftohtml-0.40a\xpdf\Object.cc,Object::initDict(Dict *dictA),5,5,5,1,0,0,0,0,
F:\benchmark\pdftohtml-0.40a\xpdf\Object.cc,Object::initStream(Stream *streamA),4,4,4,1,0,0,0,0,
F:\benchmark\pdftohtml-0.40a\xpdf\Object.cc,Object::copy(Object *obj),28,28,18,9,0,0,0,0,
F:\benchmark\pdftohtml-0.40a\xpdf\Object.cc,"Object::fetch(XRef *xref, Object *obj)",3,3,2,1,0,0,0,0,
F:\benchmark\pdftohtml-0.40a\xpdf\Object.cc,Object::free(),33,33,20,11,0,0,0,0,
F:\benchmark\pdftohtml-0.40a\xpdf\Object.cc,Object::getTypeName(),2,2,2,1,0,0,0,0,
F:\benchmark\pdftohtml-0.40a\xpdf\Object.cc,Object::print(FILE *f),65,64,46,18,1,0,0,0,
F:\benchmark\pdftohtml-0.40a\xpdf\Object.cc,Object::memCheck(FILE *f),16,15,9,4,1,0,0,0,
F:\benchmark\pdftohtml-0.40a\xpdf\Outline.cc,"Outline::Outline(Object *outlineObj, XRef *xref)",12,11,8,1,1,0,0,0,
F:\benchmark\pdftohtml-0.40a\xpdf\Outline.cc,Outline::~Outline(),4,4,3,1,0,0,0,0,
F:\benchmark\pdftohtml-0.40a\xpdf\Outline.cc,"OutlineItem::OutlineItem(Dict *dict, XRef *xrefA)",53,48,38,8,5,0,0,0,
F:\benchmark\pdftohtml-0.40a\xpdf\Outline.cc,OutlineItem::~OutlineItem(),11,11,9,2,0,0,0,0,
F:\benchmark\pdftohtml-0.40a\xpdf\Outline.cc,"OutlineItem::readItemList(Object *firstItemRef, Object *lastItemRef, XRef *xrefA)",23,22,18,6,1,0,0,0,
F:\benchmark\pdftohtml-0.40a\xpdf\Outline.cc,OutlineItem::open(),4,4,3,1,0,0,0,0,
F:\benchmark\pdftohtml-0.40a\xpdf\Outline.cc,OutlineItem::close(),5,5,4,1,0,0,0,0,
F:\benchmark\pdftohtml-0.40a\xpdf\OutputDev.cc,OutputDev::setDefaultCTM(double *ctm),14,13,12,1,1,0,0,0,
F:\benchmark\pdftohtml-0.40a\xpdf\OutputDev.cc,"OutputDev::cvtDevToUser(double dx, double dy, double *ux, double *uy)",3,3,3,0,0,0,0,0,
F:\benchmark\pdftohtml-0.40a\xpdf\OutputDev.cc,"OutputDev::cvtUserToDev(double ux, double uy, int *dx, int *dy)",3,3,3,0,0,0,0,0,
F:\benchmark\pdftohtml-0.40a\xpdf\OutputDev.cc,OutputDev::updateAll(GfxState *state),17,17,17,0,0,0,0,0,
F:\benchmark\pdftohtml-0.40a\xpdf\OutputDev.cc,"OutputDev::beginType3Char(GfxState *state, double x, double y, double dx, double dy, CharCode code, Unicode *u, int uLen)",2,2,2,1,0,0,0,0,
F:\benchmark\pdftohtml-0.40a\xpdf\OutputDev.cc,"OutputDev::drawImageMask(GfxState *state, Object *ref, Stream *str, int width, int height, GBool invert, GBool inlineImg)",10,9,7,2,1,0,0,0,
F:\benchmark\pdftohtml-0.40a\xpdf\OutputDev.cc,"OutputDev::drawImage(GfxState *state, Object *ref, Stream *str, int width, int height, GfxImageColorMap *colorMap, int *maskColors, GBool inlineImg)",11,10,7,2,1,0,0,0,
F:\benchmark\pdftohtml-0.40a\xpdf\OutputDev.cc,"OutputDev::drawMaskedImage(GfxState *state, Object *ref, Stream *str, int width, int height, GfxImageColorMap *colorMap, Stream *maskStr, int maskWidth, int maskHeight, GBool maskInvert)",2,2,2,0,0,0,0,0,
F:\benchmark\pdftohtml-0.40a\xpdf\OutputDev.cc,"OutputDev::drawSoftMaskedImage(GfxState *state, Object *ref, Stream *str, int width, int height, GfxImageColorMap *colorMap, Stream *maskStr, int maskWidth, int maskHeight, GfxImageColorMap *maskColorMap)",2,2,2,0,0,0,0,0,
F:\benchmark\pdftohtml-0.40a\xpdf\OutputDev.cc,"OutputDev::opiBegin(GfxState *state, Dict *opiDict)",1,1,1,0,0,0,0,0,
F:\benchmark\pdftohtml-0.40a\xpdf\OutputDev.cc,"OutputDev::opiEnd(GfxState *state, Dict *opiDict)",1,1,1,0,0,0,0,0,
F:\benchmark\pdftohtml-0.40a\xpdf\Page.cc,"PageAttrs::PageAttrs(PageAttrs *attrs, Dict *dict)",70,54,47,7,7,0,9,35,
F:\benchmark\pdftohtml-0.40a\xpdf\Page.cc,PageAttrs::~PageAttrs(),8,8,8,0,0,0,0,0,
F:\benchmark\pdftohtml-0.40a\xpdf\Page.cc,"PageAttrs::readBox(Dict *dict, char *key, PDFRectangle *box)",51,50,42,9,1,0,0,0,
F:\benchmark\pdftohtml-0.40a\xpdf\Page.cc,"Page::Page(XRef *xrefA, int numA, Dict *pageDict, PageAttrs *attrsA)",34,26,19,2,5,0,3,4,
F:\benchmark\pdftohtml-0.40a\xpdf\Page.cc,Page::~Page(),4,4,4,0,0,0,0,0,
F:\benchmark\pdftohtml-0.40a\xpdf\Page.cc,"Page::display(OutputDev *out, double hDPI, double vDPI, int rotate, GBool useMediaBox, GBool crop, Links *links, Catalog *catalog, GBool (*abortCheckCbk)(void *data), void *abortCheckCbkData)",4,4,2,0,0,0,0,0,
F:\benchmark\pdftohtml-0.40a\xpdf\Page.cc,"Page::displaySlice(OutputDev *out, double hDPI, double vDPI, int rotate, GBool useMediaBox, GBool crop, int sliceX, int sliceY, int sliceW, int sliceH, Links *links, Catalog *catalog, GBool (*abortCheckCbk)(void *data), void *abortCheckCbkData)",118,109,89,14,7,0,2,5,
F:\benchmark\pdftohtml-0.40a\xpdf\Page.cc,"Page::getDefaultCTM(double *ctm, double hDPI, double vDPI, int rotate, GBool upsideDown)",15,14,12,2,1,0,0,0,
F:\benchmark\pdftohtml-0.40a\xpdf\Parser.cc,"Parser::Parser(XRef *xrefA, Lexer *lexerA)",6,6,6,0,0,0,0,0,
F:\benchmark\pdftohtml-0.40a\xpdf\Parser.cc,Parser::~Parser(),4,4,4,0,0,0,0,0,
F:\benchmark\pdftohtml-0.40a\xpdf\Parser.cc,"Parser::getObj(Object *obj, Guchar *fileKey, int keyLength, int objNum, int objGen)",96,83,69,15,7,0,6,17,
F:\benchmark\pdftohtml-0.40a\xpdf\Parser.cc,Parser::makeStream(Object *dict),55,35,31,7,9,2,11,67,
F:\benchmark\pdftohtml-0.40a\xpdf\Parser.cc,Parser::shift(),19,17,13,3,0,2,2,29,
F:\benchmark\pdftohtml-0.40a\xpdf\PDFCore.cc,"PDFCorePage::PDFCorePage(int pageA, int wA, int hA, int tileWA, int tileHA)",9,9,9,0,0,0,0,0,
F:\benchmark\pdftohtml-0.40a\xpdf\PDFCore.cc,PDFCorePage::~PDFCorePage(),8,8,6,2,0,0,0,0,
F:\benchmark\pdftohtml-0.40a\xpdf\PDFCore.cc,"PDFCoreTile::PDFCoreTile(int xDestA, int yDestA)",8,8,8,0,0,0,0,0,
F:\benchmark\pdftohtml-0.40a\xpdf\PDFCore.cc,PDFCoreTile::~PDFCoreTile(),4,4,3,1,0,0,0,0,
F:\benchmark\pdftohtml-0.40a\xpdf\PDFCore.cc,"PDFCore::PDFCore(SplashColorMode colorModeA, int bitmapRowPadA, GBool reverseVideoA, SplashColorPtr paperColorA)",35,29,26,1,6,0,0,0,
F:\benchmark\pdftohtml-0.40a\xpdf\PDFCore.cc,PDFCore::~PDFCore(),14,13,10,3,1,0,0,0,
F:\benchmark\pdftohtml-0.40a\xpdf\PDFCore.cc,"PDFCore::loadFile(GString *fileName, GString *ownerPassword, GString *userPassword)",8,7,6,1,1,0,0,0,
F:\benchmark\pdftohtml-0.40a\xpdf\PDFCore.cc,"PDFCore::loadFile(wchar_t *fileName, int fileNameLen, GString *ownerPassword, GString *userPassword)",8,7,6,1,1,0,0,0,
F:\benchmark\pdftohtml-0.40a\xpdf\PDFCore.cc,"PDFCore::loadFile(BaseStream *stream, GString *ownerPassword, GString *userPassword)",7,6,6,1,1,0,0,0,
F:\benchmark\pdftohtml-0.40a\xpdf\PDFCore.cc,PDFCore::loadFile2(PDFDoc *newDoc),44,35,27,10,5,0,4,16,
F:\benchmark\pdftohtml-0.40a\xpdf\PDFCore.cc,PDFCore::clear(),20,14,12,2,3,0,3,6,
F:\benchmark\pdftohtml-0.40a\xpdf\PDFCore.cc,"PDFCore::displayPage(int topPageA, double zoomA, int rotateA, GBool scrollToTop, GBool addToHist)",20,17,15,2,3,0,0,0,
F:\benchmark\pdftohtml-0.40a\xpdf\PDFCore.cc,"PDFCore::displayDest(LinkDest *dest, double zoomA, int rotateA, GBool addToHist)",61,55,40,11,1,0,5,18,
F:\benchmark\pdftohtml-0.40a\xpdf\PDFCore.cc,"PDFCore::update(int topPageA, int scrollXA, int scrollYA, double zoomA, int rotateA, GBool force, GBool addToHist)",355,317,237,73,17,1,21,113,
F:\benchmark\pdftohtml-0.40a\xpdf\PDFCore.cc,"PDFCore::addPage(int pg, int rot)",28,27,22,6,1,0,0,0,
F:\benchmark\pdftohtml-0.40a\xpdf\PDFCore.cc,"PDFCore::needTile(PDFCorePage *page, int x, int y)",97,92,69,21,5,0,0,0,
F:\benchmark\pdftohtml-0.40a\xpdf\PDFCore.cc,"PDFCore::gotoNextPage(int inc, GBool top)",18,17,14,5,1,0,0,0,
F:\benchmark\pdftohtml-0.40a\xpdf\PDFCore.cc,"PDFCore::gotoPrevPage(int dec, GBool top, GBool bottom)",23,22,18,6,1,0,0,0,
F:\benchmark\pdftohtml-0.40a\xpdf\PDFCore.cc,PDFCore::gotoNamedDestination(GString *dest),12,11,9,5,1,0,0,0,
F:\benchmark\pdftohtml-0.40a\xpdf\PDFCore.cc,PDFCore::goForward(),20,19,14,7,1,0,0,0,
F:\benchmark\pdftohtml-0.40a\xpdf\PDFCore.cc,PDFCore::goBackward(),20,19,14,7,1,0,0,0,
F:\benchmark\pdftohtml-0.40a\xpdf\PDFCore.cc,PDFCore::scrollLeft(int nCols),2,2,2,0,0,0,0,0,
F:\benchmark\pdftohtml-0.40a\xpdf\PDFCore.cc,PDFCore::scrollRight(int nCols),2,2,2,0,0,0,0,0,
F:\benchmark\pdftohtml-0.40a\xpdf\PDFCore.cc,PDFCore::scrollUp(int nLines),2,2,2,0,0,0,0,0,
F:\benchmark\pdftohtml-0.40a\xpdf\PDFCore.cc,PDFCore::scrollDown(int nLines),2,2,2,0,0,0,0,0,
F:\benchmark\pdftohtml-0.40a\xpdf\PDFCore.cc,PDFCore::scrollPageUp(),6,6,5,1,0,0,0,0,
F:\benchmark\pdftohtml-0.40a\xpdf\PDFCore.cc,PDFCore::scrollPageDown(),7,7,5,1,0,0,0,0,
F:\benchmark\pdftohtml-0.40a\xpdf\PDFCore.cc,"PDFCore::scrollTo(int x, int y)",2,2,2,0,0,0,0,0,
F:\benchmark\pdftohtml-0.40a\xpdf\PDFCore.cc,"PDFCore::zoomToRect(int pg, double ulx, double uly, double lrx, double lry)",41,40,33,7,1,0,0,0,
F:\benchmark\pdftohtml-0.40a\xpdf\PDFCore.cc,PDFCore::setContinuousMode(GBool cm),5,5,4,1,0,0,0,0,
F:\benchmark\pdftohtml-0.40a\xpdf\PDFCore.cc,"PDFCore::setSelection(int newSelectPage, int newSelectULX, int newSelectULY, int newSelectLRX, int newSelectLRY)",145,131,105,15,8,1,6,31,
F:\benchmark\pdftohtml-0.40a\xpdf\PDFCore.cc,"PDFCore::moveSelection(int pg, int x, int y)",51,45,37,7,3,0,3,15,
F:\benchmark\pdftohtml-0.40a\xpdf\PDFCore.cc,"PDFCore::xorRectangle(int pg, int x0, int y0, int x1, int y1, SplashPattern *pattern, PDFCoreTile *oneTile)",51,50,43,7,1,0,0,0,
F:\benchmark\pdftohtml-0.40a\xpdf\PDFCore.cc,"PDFCore::getSelection(int *pg, double *ulx, double *uly, double *lrx, double *lry)",8,8,7,3,0,0,0,0,
F:\benchmark\pdftohtml-0.40a\xpdf\PDFCore.cc,"PDFCore::extractText(int pg, double xMin, double yMin, double xMax, double yMax)",38,37,30,9,1,0,0,0,
F:\benchmark\pdftohtml-0.40a\xpdf\PDFCore.cc,"PDFCore::find(char *s, GBool caseSensitive, GBool next, GBool backward, GBool onePageOnly)",16,12,11,2,3,0,1,3,
F:\benchmark\pdftohtml-0.40a\xpdf\PDFCore.cc,"PDFCore::findU(Unicode *u, int len, GBool caseSensitive, GBool next, GBool backward, GBool onePageOnly)",122,99,70,18,12,0,11,54,
F:\benchmark\pdftohtml-0.40a\xpdf\PDFCore.cc,"PDFCore::cvtWindowToUser(int xw, int yw, int *pg, double *xu, double *yu)",51,50,18,5,1,0,0,0,
F:\benchmark\pdftohtml-0.40a\xpdf\PDFCore.cc,"PDFCore::cvtWindowToDev(int xw, int yw, int *pg, int *xd, int *yd)",49,48,16,5,1,0,0,0,
F:\benchmark\pdftohtml-0.40a\xpdf\PDFCore.cc,"PDFCore::cvtUserToWindow(int pg, double xu, double yu, int *xw, int *yw)",14,12,9,1,1,0,1,4,
F:\benchmark\pdftohtml-0.40a\xpdf\PDFCore.cc,"PDFCore::cvtUserToDev(int pg, double xu, double yu, int *xd, int *yd)",17,16,12,1,1,0,0,0,
F:\benchmark\pdftohtml-0.40a\xpdf\PDFCore.cc,"PDFCore::cvtDevToWindow(int pg, int xd, int yd, int *xw, int *yw)",18,16,12,3,1,0,1,4,
F:\benchmark\pdftohtml-0.40a\xpdf\PDFCore.cc,"PDFCore::cvtDevToUser(int pg, int xd, int yd, double *xu, double *yu)",14,12,9,1,1,0,1,4,
F:\benchmark\pdftohtml-0.40a\xpdf\PDFCore.cc,PDFCore::setReverseVideo(GBool reverseVideoA),3,3,3,0,0,0,0,0,
F:\benchmark\pdftohtml-0.40a\xpdf\PDFCore.cc,"PDFCore::findLink(int pg, double x, double y)",7,6,5,3,1,0,0,0,
F:\benchmark\pdftohtml-0.40a\xpdf\PDFCore.cc,PDFCore::findPage(int pg),11,10,8,4,1,0,0,0,
F:\benchmark\pdftohtml-0.40a\xpdf\PDFCore.cc,"PDFCore::redrawCbk(void *data, int x0, int y0, int x1, int y1)",9,8,4,0,1,0,0,0,
F:\benchmark\pdftohtml-0.40a\xpdf\PDFCore.cc,"PDFCore::redrawWindow(int x, int y, int width, int height, GBool needUpdate)",80,78,49,13,2,0,0,0,
F:\benchmark\pdftohtml-0.40a\xpdf\PDFCore.cc,"PDFCore::newTile(int xDestA, int yDestA)",2,2,2,1,0,0,0,0,
F:\benchmark\pdftohtml-0.40a\xpdf\PDFCore.cc,"PDFCore::updateTileData(PDFCoreTile *tileA, int xSrc, int ySrc, int width, int height)",1,1,1,0,0,0,0,0,
F:\benchmark\pdftohtml-0.40a\xpdf\PDFCore.cc,"PDFCore::clippedRedrawRect(PDFCoreTile *tile, int xSrc, int ySrc, int xDest, int yDest, int width, int height, int xClip, int yClip, int wClip, int hClip, GBool needUpdate)",23,23,17,6,0,0,0,0,
F:\benchmark\pdftohtml-0.40a\xpdf\PDFDoc.cc,"PDFDoc::PDFDoc(GString *fileNameA, GString *ownerPassword, GString *userPassword, void *guiDataA)",52,42,33,4,8,0,2,6,
F:\benchmark\pdftohtml-0.40a\xpdf\PDFDoc.cc,"PDFDoc::PDFDoc(wchar_t *fileNameA, int fileNameLen, GString *ownerPassword, GString *userPassword, void *guiDataA)",52,39,33,4,8,0,5,27,
F:\benchmark\pdftohtml-0.40a\xpdf\PDFDoc.cc,"PDFDoc::PDFDoc(BaseStream *strA, GString *ownerPassword, GString *userPassword, void *guiDataA)",14,14,12,0,0,0,0,0,
F:\benchmark\pdftohtml-0.40a\xpdf\PDFDoc.cc,"PDFDoc::setup(GString *ownerPassword, GString *userPassword)",35,23,18,7,6,0,6,13,
F:\benchmark\pdftohtml-0.40a\xpdf\PDFDoc.cc,PDFDoc::~PDFDoc(),24,24,15,7,0,0,0,0,
F:\benchmark\pdftohtml-0.40a\xpdf\PDFDoc.cc,PDFDoc::checkHeader(),30,29,21,7,1,0,0,0,
F:\benchmark\pdftohtml-0.40a\xpdf\PDFDoc.cc,"PDFDoc::checkEncryption(GString *ownerPassword, GString *userPassword)",32,27,20,4,1,0,4,14,
F:\benchmark\pdftohtml-0.40a\xpdf\PDFDoc.cc,"PDFDoc::displayPage(OutputDev *out, int page, double hDPI, double vDPI, int rotate, GBool useMediaBox, GBool crop, GBool doLinks, GBool (*abortCheckCbk)(void *data), void *abortCheckCbkData)",18,17,12,3,1,0,0,0,
F:\benchmark\pdftohtml-0.40a\xpdf\PDFDoc.cc,"PDFDoc::displayPages(OutputDev *out, int firstPage, int lastPage, double hDPI, double vDPI, int rotate, GBool useMediaBox, GBool crop, GBool doLinks, GBool (*abortCheckCbk)(void *data), void *abortCheckCbkData)",7,6,4,1,1,0,0,0,
F:\benchmark\pdftohtml-0.40a\xpdf\PDFDoc.cc,"PDFDoc::displayPageSlice(OutputDev *out, int page, double hDPI, double vDPI, int rotate, GBool useMediaBox, GBool crop, GBool doLinks, int sliceX, int sliceY, int sliceW, int sliceH, GBool (*abortCheckCbk)(void *data), void *abortCheckCbkData)",17,16,10,2,1,0,0,0,
F:\benchmark\pdftohtml-0.40a\xpdf\PDFDoc.cc,PDFDoc::takeLinks(),6,5,5,1,1,0,0,0,
F:\benchmark\pdftohtml-0.40a\xpdf\PDFDoc.cc,PDFDoc::isLinearized(),28,27,22,3,1,0,0,0,
F:\benchmark\pdftohtml-0.40a\xpdf\PDFDoc.cc,PDFDoc::saveAs(GString *name),15,14,12,4,1,0,0,0,
F:\benchmark\pdftohtml-0.40a\xpdf\PDFDoc.cc,PDFDoc::getLinks(Page *page),5,4,4,0,1,0,0,0,
F:\benchmark\pdftohtml-0.40a\xpdf\pdffonts.cc,"main(int argc, char *argv[])",100,83,66,15,10,0,7,20,
F:\benchmark\pdftohtml-0.40a\xpdf\pdffonts.cc,"scanFonts(Dict *resDict, PDFDoc *doc)",47,42,33,9,2,0,3,18,
F:\benchmark\pdftohtml-0.40a\xpdf\pdffonts.cc,"scanFont(GfxFont *font, PDFDoc *doc)",65,49,35,10,8,0,8,40,
F:\benchmark\pdftohtml-0.40a\xpdf\pdfimages.cc,"main(int argc, char *argv[])",87,68,53,13,11,0,8,24,
F:\benchmark\pdftohtml-0.40a\xpdf\pdfinfo.cc,"main(int argc, char *argv[])",216,179,138,26,20,0,17,52,
F:\benchmark\pdftohtml-0.40a\xpdf\pdfinfo.cc,"printInfoString(Dict *infoDict, char *key, char *text, UnicodeMap *uMap)",34,33,27,4,1,0,0,0,
F:\benchmark\pdftohtml-0.40a\xpdf\pdfinfo.cc,"printInfoDate(Dict *infoDict, char *key, char *text)",37,35,29,4,1,0,1,6,
F:\benchmark\pdftohtml-0.40a\xpdf\pdfinfo.cc,"printBox(char *text, PDFRectangle *box)",3,3,2,0,0,0,0,0,
F:\benchmark\pdftohtml-0.40a\xpdf\pdftoppm.cc,"main(int argc, char *argv[])",116,99,75,20,10,0,7,20,
F:\benchmark\pdftohtml-0.40a\xpdf\pdftops.cc,"main(int argc, char *argv[])",200,177,128,35,13,0,10,34,
F:\benchmark\pdftohtml-0.40a\xpdf\pdftotext.cc,"main(int argc, char *argv[])",193,166,123,29,15,0,12,41,
F:\benchmark\pdftohtml-0.40a\xpdf\pdftotext.cc,"printInfoString(FILE *f, Dict *infoDict, char *key, char *text1, char *text2, UnicodeMap *uMap)",34,33,27,4,1,0,0,0,
F:\benchmark\pdftohtml-0.40a\xpdf\pdftotext.cc,"printInfoDate(FILE *f, Dict *infoDict, char *key, char *fmt)",12,11,9,2,1,0,0,0,
F:\benchmark\pdftohtml-0.40a\xpdf\PSOutputDev.cc,"PSOutCustomColor::PSOutCustomColor(double cA, double mA, double yA, double kA, GString *nameA)",7,7,7,0,0,0,0,0,
F:\benchmark\pdftohtml-0.40a\xpdf\PSOutputDev.cc,PSOutCustomColor::~PSOutCustomColor(),2,2,2,0,0,0,0,0,
F:\benchmark\pdftohtml-0.40a\xpdf\PSOutputDev.cc,"DeviceNRecoder::DeviceNRecoder(Stream *strA, int widthA, int heightA, GfxImageColorMap *colorMapA)",11,11,9,0,0,0,0,0,
F:\benchmark\pdftohtml-0.40a\xpdf\PSOutputDev.cc,DeviceNRecoder::~DeviceNRecoder(),4,4,3,1,0,0,0,0,
F:\benchmark\pdftohtml-0.40a\xpdf\PSOutputDev.cc,DeviceNRecoder::reset(),4,4,3,0,0,0,0,0,
F:\benchmark\pdftohtml-0.40a\xpdf\PSOutputDev.cc,DeviceNRecoder::fillBuf(),23,22,19,5,1,0,0,0,
F:\benchmark\pdftohtml-0.40a\xpdf\PSOutputDev.cc,"outputToFile(void *stream, char *data, int len)",2,2,2,0,0,0,0,0,
F:\benchmark\pdftohtml-0.40a\xpdf\PSOutputDev.cc,"PSOutputDev::PSOutputDev(char *fileName, XRef *xrefA, Catalog *catalog, int firstPage, int lastPage, PSOutMode modeA, int imgLLXA, int imgLLYA, int imgURXA, int imgURYA, GBool manualCtrlA)",51,46,36,3,4,0,1,4,
F:\benchmark\pdftohtml-0.40a\xpdf\PSOutputDev.cc,"PSOutputDev::PSOutputDev(PSOutputFunc outputFuncA, void *outputStreamA, XRef *xrefA, Catalog *catalog, int firstPage, int lastPage, PSOutMode modeA, int imgLLXA, int imgLLYA, int imgURXA, int imgURYA, GBool manualCtrlA)",19,17,15,0,2,0,0,0,
F:\benchmark\pdftohtml-0.40a\xpdf\PSOutputDev.cc,"PSOutputDev::init(PSOutputFunc outputFuncA, void *outputStreamA, PSFileType fileTypeA, XRef *xrefA, Catalog *catalog, int firstPage, int lastPage, PSOutMode modeA, int imgLLXA, int imgLLYA, int imgURXA, int imgURYA, GBool manualCtrlA)",104,89,75,9,8,0,7,43,
F:\benchmark\pdftohtml-0.40a\xpdf\PSOutputDev.cc,PSOutputDev::~PSOutputDev(),56,55,35,13,1,0,0,0,
F:\benchmark\pdftohtml-0.40a\xpdf\PSOutputDev.cc,"PSOutputDev::writeHeader(int firstPage, int lastPage, PDFRectangle *mediaBox, PDFRectangle *cropBox, int pageRotate)",78,77,57,9,1,1,0,7,
F:\benchmark\pdftohtml-0.40a\xpdf\PSOutputDev.cc,PSOutputDev::writeXpdfProcset(),35,33,22,6,2,0,0,0,
F:\benchmark\pdftohtml-0.40a\xpdf\PSOutputDev.cc,"PSOutputDev::writeDocSetup(Catalog *catalog, int firstPage, int lastPage)",44,42,29,9,1,0,1,6,
